date,username,name,tweet,urls,retweets_count,likes_count,hashtags,id,cleaned,flair_dataset,is_ref
2019-12-20,calvinmdewilde,Calvin M. de Wilde,"kalau misalnya saya ada uang tersisa 500 rb, lalu saya set 100 rb, lalu cuma ada pinjaman, katakanlah dua-duanya 1 juta. apakah auto purchase akan melakukan bid 2x100 rb atau terus menerus di-bid senilai 100 rb sampai 500 rb ini habis?",[],0,0,[],1cf86144-b44e-4822-89b1-b83621874999,ada uang tersisa rb set rb ada pinjaman duanya juta auto purchase bid 2x100 rb menerus bid senilai rb rb habis,kalau misalnya saya ada uang tersisa rb lalu saya set rb lalu cuma ada pinjaman katakanlah dua duanya juta apakah auto purchase akan melakukan bid 2x100 rb atau terus menerus di bid senilai rb sampai rb ini habis,False
2019-12-20,rafinashra,gyushige 🇮🇩🇯🇵,"Terima kasih sudah saya install versi 2.1.9.2 namun tetap order history kosong, begitu juga schedule repayment",[],0,0,[],75689132-7a93-4efa-b0aa-9ac86618ac08,terima kasih sudah install versi order history kosong schedule repayment,terima kasih sudah saya install versi namun tetap order history kosong begitu juga schedule repayment,False
2019-12-20,sky_toll,Sky_Toll,"KoinWorks, Indonesia First Super Financial App. Get return up to 18% p.a and non-collateralized loan* in one single app.  Click to watch video, https://youtu.be/ir7B7HSXwRs  
 Download and Use my code 37718 to get 350,000 KOIN or click, https://koinworks.onelink.me/LgVI/25f11323 . Registered  at OJK","['https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/25f11323']",0,0,[],ac7df1a9-1c0b-4634-b76d-0fda32c0b8b8,indonesia first super financial get return up to p a and non collateralized loan in one single click to watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi 25f11323 registered at ojk,koinworks indonesia first super financial app get return up to p a and non collateralized loan in one single app click to watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi 25f11323 registered at ojk,False
2019-12-20,nurdindino2,Nurdin Dino,Thx admin. Sudah bisa di gunain setelah uninstal terus instal lg. :),[],0,0,[],b809e6c2-998c-4cc9-8cc3-4af46d9c977b,thx admin sudah bisa gunain uninstal instal lg,thx admin sudah bisa di gunain setelah uninstal terus instal lg,False
2019-12-20,sonyruntulalu,Sony Runtulalu,"@koinworks dear, saya tidak bisa mengakses koinworks dati aplikasi, padahal sdh install ulang",[],0,0,[],be67dc99-0510-484e-be1c-1815b4545dae,dear bisa mengakses dati aplikasi sdh install ulang,koinworks dear saya tidak bisa mengakses koinworks dati aplikasi padahal sdh install ulang,False
2019-12-20,cla_niken,Ludmilla Ruthven 🦇,Wkwkwwk iyaaa. main nya kecil2 aja,[],0,0,[],25400582-dcf7-4b4d-991e-a2058665427d,wkwkwwk iyaaa main nya kecil2,wkwkwwk iyaaa main nya kecil2 aja,False
2019-12-20,ndapanda1101,NdaPanda,Kakakk.... Aku belum bisa masuk akun lagi ni setelah maintenance. Tolong akuu,[],0,0,[],8ecb8b73-d096-463f-bfc5-5a07ae81c2f2,kakakk bisa masuk akun ni maintenance tolong akuu,kakakk aku belum bisa masuk akun lagi ni setelah maintenance tolong akuu,False
2019-12-20,andre_a97,Andre,Dm sent ya,[],0,0,[],b0710118-3604-44f5-bdfc-7a3918f1bc4c,dm sent ya,dm sent ya,False
2019-12-20,rafinashra,gyushige 🇮🇩🇯🇵,@koinworks website anda kenapa diblokir kominfo ya?,[],0,0,[],78c16c53-d85c-480b-9a7b-5e09a172a91d,website diblokir kominfo ya,koinworks website anda kenapa diblokir kominfo ya,False
2019-12-20,ishakirene,Gina irene ishak,Makin parah dah ini aplikasi @koinworks ...  pic.twitter.com/ISyPgoDHY4,[],0,0,[],f321d32e-3972-497b-b972-77b652a1e187,parah dah aplikasi isypgodhy4,makin parah dah ini aplikasi koinworks pic twitter com isypgodhy4,False
2019-12-20,ishakirene,Gina irene ishak,Tiap mau narik duit gini... ini udh update aplikasi terrrrbaru... @koinworks ...  pic.twitter.com/YI2xddqGYP,[],0,0,[],9783e835-17d9-492d-b595-ca2b3f593928,narik duit gini udh update aplikasi terrrrbaru yi2xddqgyp,tiap mau narik duit gini ini udh update aplikasi terrrrbaru koinworks pic twitter com yi2xddqgyp,False
2019-12-20,dharmadi2016,dharmadi,yg taroh duit gede bisa deg deg an.  wkwwkwk. untung gw cuma iseng2 wkwkwkq,[],0,0,[],89e42854-4302-45a3-ba06-67b4b151ea91,taroh duit gede bisa deg deg an wkwwkwk untung gw iseng2 wkwkwkq,yg taroh duit gede bisa deg deg an wkwwkwk untung gw cuma iseng2 wkwkwkq,False
2019-12-20,tbmediainc,TechnoBusiness ID,Penyaluran Pinjaman KoinWorks Tahun Ini Tumbuh 317%  https://technobusiness.id/technobusiness-news/startups/2019/12/19/penyaluran-pinjaman-koinworks-tahun-ini-tumbuh-317/ … lewat @TechnoBusiness Indonesia @koinworks,['https://technobusiness.id/technobusiness-news/startups/2019/12/19/penyaluran-pinjaman-koinworks-tahun-ini-tumbuh-317/'],0,0,[],db1952eb-883a-4418-ae7a-1c645e4d5d77,penyaluran pinjaman tumbuh technobusiness id technobusiness news startups penyaluran pinjaman tumbuh ... technobusiness indonesia,penyaluran pinjaman koinworks tahun ini tumbuh https technobusiness id technobusiness news startups penyaluran pinjaman koinworks tahun ini tumbuh ... lewat technobusiness indonesia koinworks,False
2019-12-20,hendraict,Hendra Yusthiono,"@koinworks min saya coba withdraw ke bank pake apps terbaru koq gak bisa, mohon bantuannya",[],0,0,[],98e79fbd-d8cb-45b5-ab91-f7f122ffc430,min coba withdraw bank pake apps terbaru koq gak bisa mohon bantuannya,koinworks min saya coba withdraw ke bank pake apps terbaru koq gak bisa mohon bantuannya,False
2019-12-19,captain_kuro,Khandar William,@koinworks sekarang (website baru) ga bisa lihat info detail peminjam lagi?,[],0,0,[],aebc7a6f-fb6e-4b61-b9e6-6654a0ec4140,website ga bisa lihat info detail peminjam,koinworks sekarang website baru ga bisa lihat info detail peminjam lagi,False
2019-12-19,calvinmdewilde,Calvin M. de Wilde,"Apakah ada cara untuk memastikan dana yang tersisa selalu dipakai untuk bid? Misalnya saya punya uang tersisa 300 rb, tapi filter auto purchase saya sudah habis",[],0,0,[],e5ce7758-f6fd-4d6b-872d-b30dd7027c12,ada dana tersisa dipakai bid uang tersisa rb filter auto purchase sudah habis,apakah ada cara untuk memastikan dana yang tersisa selalu dipakai untuk bid misalnya saya punya uang tersisa rb tapi filter auto purchase saya sudah habis,False
2019-12-19,cla_niken,Ludmilla Ruthven 🦇,Account value nya jadi 0 😰 pic.twitter.com/OuyZNUbRyc,[],0,0,[],30b7a8bd-d0ac-4bac-a18b-04a85f3e8502,account value nya ouyznubryc,account value nya jadi pic twitter com ouyznubryc,False
2019-12-19,cla_niken,Ludmilla Ruthven 🦇,"App nya jd lemot. Mau liat schedule repayment yg muncul cuma dr agustus 2021. Enakan yg sebelumnya deh. Bisa liat tiap bulannya dpt imbal balik brp, yg masih outstanding brp. Jd emosi sendiri 😂",[],0,0,[],fce75daf-22f1-4ed2-ba0a-334611b9dd7d,nya jd lemot liat schedule repayment muncul dr agustus enakan deh bisa liat bulannya dpt imbal brp outstanding brp jd emosi,app nya jd lemot mau liat schedule repayment yg muncul cuma dr agustus enakan yg sebelumnya deh bisa liat tiap bulannya dpt imbal balik brp yg masih outstanding brp jd emosi sendiri,False
2019-12-19,ceritaendri,Setyaningsih Endri,Kok malah jd error terus ya aplikasinya.. sering close sendiri,[],0,0,[],4520c2d4-01b4-4d4f-9e79-cfb1d78fd683,jd error ya aplikasinya close,kok malah jd error terus ya aplikasinya sering close sendiri,False
2019-12-19,roberto_capah,; ❌,"Sudah dan di check di confirm kalau mmg macet, lalu pada akhirnya suruh menunggu, wkwk ga nutup asli gw mau tarik",[],0,0,[],bb6594fc-412e-4eb0-ac75-50b24d100abe,sudah check confirm mmg macet suruh menunggu wkwk ga nutup asli gw tarik,sudah dan di check di confirm kalau mmg macet lalu pada akhirnya suruh menunggu wkwk ga nutup asli gw mau tarik,False
2019-12-19,em_noor,Muhammad Noor,"@koinworks sejak update terbaru belum pernah bisa login ke aplikasi, kendalanya apa ya? selalu force close",[],0,0,[],33d86d70-2f94-4f20-93ae-86d72b801908,update terbaru bisa login aplikasi kendalanya ya force close,koinworks sejak update terbaru belum pernah bisa login ke aplikasi kendalanya apa ya selalu force close,False
2019-12-19,nurdindino2,Nurdin Dino,Sudah di dm min. :),[],0,0,[],d959daed-5547-42aa-b0d4-ac367de7a61e,sudah dm min,sudah di dm min,False
2019-12-19,pelestesyen,h̷̺̜̖̜̝̳͑̅̾̈́͑̔̃̚͜a̸̜̖̓̔͆͌͘ͅͅl̷̢̎͗̾͌̾̍͂a̸͗̆h,@koinworks halo min. Mohon cek DM ya. Saya ada kendala ttg withdrawal dan penulisan nomor rekening. Karena via email sangat slow respon. Makasih.,[],0,0,[],079ae384-a68f-41ba-9529-375f548aa933,halo min mohon cek dm ya ada kendala ttg withdrawal penulisan nomor rekening via email slow respon makasih,koinworks halo min mohon cek dm ya saya ada kendala ttg withdrawal dan penulisan nomor rekening karena via email sangat slow respon makasih,False
2019-12-19,efendioen,efendi oen,Sampai sekarang apps ga bisa dibuka sama sekali.. ini ada apa ya?,[],0,0,[],5484d02d-ce26-443e-a7e6-e5875cb5e4da,apps ga bisa dibuka ada ya,sampai sekarang apps ga bisa dibuka sama sekali ini ada apa ya,False
2019-12-19,calvinmdewilde,Calvin M. de Wilde,"@koinworks apa bedanya auto purchase lump sum dengan cicilan ya? kalau misalnya saya set bid 4 juta rupiah, tapi cash tersisa katakan lah 1 juta, apakah masih akan terjadi bid, atau harus menunggu sampai cash minimal 4 juta?",[],0,0,[],9aeb1cbe-5dbe-4676-848c-7f71e95ac44d,bedanya auto purchase lump sum cicilan ya set bid juta rupiah cash tersisa juta bid menunggu cash minimal juta,koinworks apa bedanya auto purchase lump sum dengan cicilan ya kalau misalnya saya set bid juta rupiah tapi cash tersisa katakan lah juta apakah masih akan terjadi bid atau harus menunggu sampai cash minimal juta,False
2019-12-19,wednesyuda,Wednes Aria Yuda,investree atau koinworks ya?,[],1,0,[],b11a9451-1fdd-4f9e-aecf-e4366fb485fc,investree ya,investree atau koinworks ya,False
2019-12-19,andre_a97,Andre,"@koinworks hi min, gimana ya caranya buat access detail portfolio di app buat android?",[],0,0,[],92b803be-af38-410d-a8c6-3ccdd2681f2d,min gimana ya access detail portfolio android,koinworks hi min gimana ya caranya buat access detail portfolio di app buat android,False
2019-12-19,snyo64,Totoexs,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 Download and *Use my code 23467 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/d80250eb 
KoinWorks is *registered and supervised by OJK* Indonesia","['https://youtu.be/ir7B7HSXwRs', 'https://koinworks.onelink.me/LgVI/d80250eb']",0,1,[],1efae556-7a71-43e2-8b68-a62256fb11ec,let me introduce you to indonesia first super financial click to watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi d80250eb is registered and supervised by ojk indonesia,hi let me introduce you to koinworks indonesia first super financial app click to watch video https youtu be ir7b7hsxwrs download and use my code to get koin or click https koinworks onelink me lgvi d80250eb koinworks is registered and supervised by ojk indonesia,False
2019-12-19,ireneisbaebae,💚❤REFERRAL HUNTER,@koinworks min kalau kode otp itu pakai pulsa? Kalau pakai pulsa apakah bisa dikirim kode otp melalui email atau pakai google authenticator aja? Thanks,[],0,0,[],f3a91505-ff14-45af-8719-f11c181e6dfd,min kode otp pakai pulsa pakai pulsa bisa dikirim kode otp email pakai google authenticator thanks,koinworks min kalau kode otp itu pakai pulsa kalau pakai pulsa apakah bisa dikirim kode otp melalui email atau pakai google authenticator aja thanks,False
2019-12-19,yosef_happy,epikurus,"Bagus sih udh join 10bulan ,tapi di app skrg pas buka portfolio suka ngelag, terus nominal bunga yg diterima malah skrg ga ditampilkan, prosentase timbal hasil juga jd 0% padahal sebelum diupdate keliatan. pic.twitter.com/tCZOuDVZQV",[],0,0,[],e44e5dc3-d3d9-414d-a9a0-15ee6124fa95,bagus sih udh join 10bulan skrg pas buka portfolio suka ngelag nominal bunga diterima skrg ga ditampilkan prosentase timbal hasil jd diupdate keliatan tczoudvzqv,bagus sih udh join 10bulan tapi di app skrg pas buka portfolio suka ngelag terus nominal bunga yg diterima malah skrg ga ditampilkan prosentase timbal hasil juga jd padahal sebelum diupdate keliatan pic twitter com tczoudvzqv,False
2019-12-19,anhathougts,ANHA,Masih belum bisa di akses,[],0,0,[],bb3dabb3-5a33-40cd-abde-44eeb4ae9176,bisa akses,masih belum bisa di akses,False
2019-12-18,eleazhar_p,EP,"Ini @koinworks benar2 tidak bisa dipakai sejak ""upgrade besar-besaran"" mereka kemarin. Banyak sekali user/pendana yg juga komplain. Saya sudah pikirkan utk pindahkan investasi ke channel lain saja. Benar2 tidak beres ini. 😡😡😡",[],0,0,[],16fee6db-10cf-44f3-a427-927d20caf910,benar2 bisa dipakai upgrade besaran kemarin user pendana komplain sudah pikirkan utk pindahkan investasi channel benar2 beres,ini koinworks benar2 tidak bisa dipakai sejak upgrade besar besaran mereka kemarin banyak sekali user pendana yg juga komplain saya sudah pikirkan utk pindahkan investasi ke channel lain saja benar2 tidak beres ini,False
2019-12-18,devpolong,yo,"Tolong dikasih tau manajemennya, sebelum rilis sistem baru, bikin versi beta dlu, make sure bug free, you guys hired incompetent management, i will move my money elsewhere @koinworks #koinworks @ojkindonesia",[],1,0,['#koinworks'],a0a44fbc-a61f-470a-90a7-131d8ca37a0b,tolong dikasih tau manajemennya rilis sistem bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere ojkindonesia,tolong dikasih tau manajemennya sebelum rilis sistem baru bikin versi beta dlu make sure bug free you guys hired incompetent management i will move my money elsewhere koinworks koinworks ojkindonesia,False
2019-12-18,novasalopia,Nova Salopia,"So many people tweeting complaints about the newly updated @koinworks app. After 2 years of trouble-free investing using the old interface, I guess it might be time to start investing my money elsewhere unless they fix all the 'missing data' issues soon. #sigh",[],0,0,['#sigh'],f1551769-aeab-4715-a6cc-bf63a2fa537b,so many people tweeting complaints about the newly updated after years of trouble free investing using the old interface i guess it might be time to start investing my money elsewhere unless they fix all the missing data issues soon sigh,so many people tweeting complaints about the newly updated koinworks app after years of trouble free investing using the old interface i guess it might be time to start investing my money elsewhere unless they fix all the missing data issues soon sigh,False
2019-12-18,fajri_nurifan,Kusuma Wardana,Sudah saya Bls DM nya semoga cepat di tanggapi thanks.,[],0,0,[],11cf387e-aa8c-4bdc-bf85-d006e4e3ea0d,sudah bls dm nya semoga cepat tanggapi thanks,sudah saya bls dm nya semoga cepat di tanggapi thanks,False
2019-12-18,joiscava,jois_cava,@koinworks mana saldo referall yg gw dpt.. Ko hilang.. Ini bener ga aaplikasi.. Sy udh email jg ga dijwb... Parah lo,[],0,0,[],009ac778-5dec-45d4-bfc1-e22c758603c7,saldo referall gw dpt ko hilang bener ga aaplikasi sy udh email jg ga dijwb parah lo,koinworks mana saldo referall yg gw dpt ko hilang ini bener ga aaplikasi sy udh email jg ga dijwb parah lo,False
2019-12-18,nindyanastiti,Nindya Nastiti Puspitasari,saya sudah dm ya... tolong direply,[],0,0,[],cfa7ca60-e090-4c7d-98cb-cf44270717c2,sudah dm ya tolong direply,saya sudah dm ya tolong direply,False
2019-12-18,daveseta,Dave A Seta,"Iya, tadi ditelpon @koinworks. Mereka butuh waktu untuk beroperasi sedia kala. Sayangnya ga bisa janjikan kapan beroperasi normal.",[],0,0,[],eb6f3491-36f2-4a0a-94e2-155869ad410e,iya ditelpon butuh beroperasi sedia sayangnya ga bisa janjikan beroperasi normal,iya tadi ditelpon koinworks mereka butuh waktu untuk beroperasi sedia kala sayangnya ga bisa janjikan kapan beroperasi normal,False
2019-12-18,arekaan,muhammad fuad arkaan,"Gan, app saya trouble nih, saya udah chat via DM kok nggak dibales??",[],0,0,[],36588787-78b8-4588-9819-f3878cb7de7c,gan trouble nih udah chat via dm nggak dibales,gan app saya trouble nih saya udah chat via dm kok nggak dibales,False
2019-12-18,asmurcom,Chernenko Panjaitan di,gaboleh gitu bro. Barusan dapet investor doi https://twitter.com/daveseta/status/1207175037364535296 …,['https://twitter.com/daveseta/status/1207175037364535296'],0,0,[],ae7abb6f-3014-4de7-9855-0e6b2fe334be,gaboleh gitu bro barusan dapet investor doi daveseta status ...,gaboleh gitu bro barusan dapet investor doi https twitter com daveseta status ...,False
2019-12-18,nurdindino2,Nurdin Dino,"Admin becanda nih udh 3x upgrade ini, masih belum bisa di buka di app.",[],0,0,[],7cdb6935-0dee-40ab-868a-1c2249bf7046,admin becanda nih udh 3x upgrade bisa buka,admin becanda nih udh 3x upgrade ini masih belum bisa di buka di app,False
2019-12-18,asmurcom,Chernenko Panjaitan di,"membingungkan nih UI seperti ini.
Tarik danaa ajalah",[],0,0,[],93d5226a-e164-4dd0-999a-df88133219b4,membingungkan nih ui tarik danaa ajalah,membingungkan nih ui seperti ini tarik danaa ajalah,False
2019-12-18,imamismail_,Imam Ismail,"@koinworks seriously guys, you should've hired more competent engineers to work on your apps. This is pathethic.",[],0,0,[],62479bf9-76bc-4bc5-9b8d-f1524f383947,seriously guys you should ve hired more competent engineers to work on your apps this is pathethic,koinworks seriously guys you should ve hired more competent engineers to work on your apps this is pathethic,False
2019-12-18,megassi,Megah,"Min, layout pc sy seperti ini, apakah app masih maintenance? Krn app via hp jg ga bs dibuka. Blank. Need ur info. Thanks pic.twitter.com/FnOU2lB2PY",[],0,0,[],0831530b-c93c-4438-8a90-a747ab2ceb38,min layout pc sy maintenance krn via hp jg ga bs dibuka blank need ur info thanks fnou2lb2py,min layout pc sy seperti ini apakah app masih maintenance krn app via hp jg ga bs dibuka blank need ur info thanks pic twitter com fnou2lb2py,False
2019-12-18,househerbal1,HouseHerbal,"Ada perbedaan dana yg Web sebelumnya, yg skrg ini mau lihat total nilai akun saja tidak bisa. Gagal memuat data terus.",[],0,0,[],741a1593-957e-45a5-b9dd-60adece438e1,ada perbedaan dana web skrg lihat total nilai akun bisa gagal memuat data,ada perbedaan dana yg web sebelumnya yg skrg ini mau lihat total nilai akun saja tidak bisa gagal memuat data terus,False
2019-12-18,danstauber2,dan_1,@koinworks saya coba melengkapi data diri dengan id dan lain nya tapi apps seperti tidak merespon saat akan disimpan. Apakah sedang ada kendala?,[],0,0,[],ac9a7df1-3626-493d-96a5-e2940e20f8f4,coba melengkapi data id nya apps merespon disimpan ada kendala,koinworks saya coba melengkapi data diri dengan id dan lain nya tapi apps seperti tidak merespon saat akan disimpan apakah sedang ada kendala,False
2019-12-18,daveseta,Dave A Seta,"masih belum ada perubahan signifikan, portfolio masih ngawur. tapi history penarikan/penambahan dana sudah muncul. hampir seminggu nih, @koinworks. padahal baru dapet suntikan VC dari @kaori_saison.",[],0,0,[],f5153f4d-ba7a-4c4f-ad55-a286587e06a5,ada perubahan signifikan portfolio ngawur history penarikan penambahan dana sudah muncul seminggu nih dapet suntikan vc kaori saison,masih belum ada perubahan signifikan portfolio masih ngawur tapi history penarikan penambahan dana sudah muncul hampir seminggu nih koinworks padahal baru dapet suntikan vc dari kaori saison,False
2019-12-18,roberto_capah,; ❌,Tidak untung krn bnyk yg macet kredit,[],0,0,[],e1197736-5108-4ae3-8ec6-95598beddfad,untung krn bnyk macet kredit,tidak untung krn bnyk yg macet kredit,False
2019-12-18,rob_angka,로빈,"Usul, untuk saring/filter pinjaman yg sudah dipinjami, agar tidak double mendanai pinjaman yang sama. Seperti aplikasi sebelumnya",[],0,0,[],22911603-256a-4732-b110-cccd3af57562,usul saring filter pinjaman sudah dipinjami double mendanai pinjaman aplikasi,usul untuk saring filter pinjaman yg sudah dipinjami agar tidak double mendanai pinjaman yang sama seperti aplikasi sebelumnya,False
